#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2011 01 07 04 50 146  6.2  7.4  1.39 11.43  4.83 999 1012.2  25.1  25.4 999.0 99.0 99.00
2011 01 07 05 50 153  6.7  8.2  1.38  7.69  5.09 999 1011.7  25.0  25.4 999.0 99.0 99.00
2011 01 07 06 50 154  7.1  8.7  1.37 10.00  4.91 999 1011.1  25.1  25.4 999.0 99.0 99.00
2011 01 07 07 50 153  6.8  8.3  1.41  4.35  4.73 999 1010.7  25.0  25.4 999.0 99.0 99.00
2011 01 07 08 50 162  7.6  8.9  1.34  7.69  4.71 999 1010.4  24.9  25.4 999.0 99.0 99.00
2011 01 07 09 50 161  6.0  7.5  1.37 10.81  4.87 999 1010.7  25.0  25.4 999.0 99.0 99.00
2011 01 07 10 50 163  7.4  8.8  1.40 11.43  4.78 999 1010.8  25.0  25.4 999.0 99.0 99.00
2011 01 07 11 50 166  7.4  8.9  1.34  9.09  4.68 999 1011.6  25.5  25.4 999.0 99.0 99.00
2011 01 07 12 50 169  7.1  8.6  1.35  4.35  4.66 999 1012.6  26.0  25.4 999.0 99.0 99.00
2011 01 07 13 50 171  6.8  8.2  1.28  4.55  4.34 999 1012.8  26.1  25.4 999.0 99.0 99.00
2011 01 07 14 50 171  7.0  8.4  1.32  4.76  4.61 999 1012.8  25.9  25.4 999.0 99.0 99.00
2011 01 07 15 50 184  6.3  8.3  1.38  8.33  4.69 999 1012.4  26.1  25.4 999.0 99.0 99.00
2011 01 07 16 50 184  6.0  7.3  1.26  5.00  4.58 999 1012.1  26.1  25.5 999.0 99.0 99.00
2011 01 07 17 50 181  6.0  7.0  1.25  4.76  4.74 999 1011.6  26.1  25.5 999.0 99.0 99.00
2011 01 07 18 50 189  6.1  7.0  1.37  4.76  4.85 999 1011.2  26.0  25.5 999.0 99.0 99.00
2011 01 07 19 50 188  6.1  7.6  1.36  5.26  4.85 999 1011.1  26.0  25.5 999.0 99.0 99.00
2011 01 07 20 50 188  6.7  7.9  1.25  4.76  4.75 999 1011.2  25.8  25.5 999.0 99.0 99.00
2011 01 07 21 50 196  5.6  6.6  1.34  4.76  4.71 999 1011.5  25.6  25.5 999.0 99.0 99.00
2011 01 07 22 50 194  4.9  6.2  1.27  5.26  4.70 999 1011.8  25.6  25.4 999.0 99.0 99.00
2011 01 07 23 50 187  3.7  4.6  1.19  4.76  4.87 999 1012.1  25.5  25.4 999.0 99.0 99.00
2011 01 08 00 50 174  3.2  4.1  1.22  5.00  4.93 999 1012.4  25.5  25.4 999.0 99.0 99.00
2011 01 08 01 50 167  4.6  5.4  1.30  4.76  4.98 999 1012.7  25.4  25.4 999.0 99.0 99.00
2011 01 08 02 50 165  5.5  6.4  1.22  5.00  5.08 999 1012.3  25.4  25.4 999.0 99.0 99.00
2011 01 08 03 50 175  5.6  7.3  1.14  5.26  4.79 999 1011.8  25.4  25.4 999.0 99.0 99.00
2011 01 08 04 50 171  5.5  6.5  1.20  4.76  4.72 999 1011.6  25.4  25.3 999.0 99.0 99.00
2011 01 08 05 50   5  3.5  4.7  1.17  5.00  4.51 999 1011.7  23.1  25.3 999.0 99.0 99.00
2011 01 08 06 50   1  5.8  7.4  1.16  9.09  4.53 999 1011.6  22.8  25.2 999.0 99.0 99.00
2011 01 08 07 50  27  2.1  3.1  1.00  4.55  4.57 999 1011.7  21.9  25.0 999.0 99.0 99.00
2011 01 08 08 50 282  0.6  1.4  0.98  4.35  4.72 999 1011.9  22.1  24.8 999.0 99.0 99.00
2011 01 08 09 50 132  3.7  4.5  0.94  8.33  4.76 999 1012.3  22.9  24.7 999.0 99.0 99.00
2011 01 08 10 50 119  1.6  2.4  0.92  4.55  4.62 999 1012.7  23.4  24.8 999.0 99.0 99.00
2011 01 08 11 50 113  1.7  2.3  0.97  8.33  5.08 999 1013.4  24.1  24.7 999.0 99.0 99.00
2011 01 08 12 50  97  2.0  2.6  0.98  9.09  5.11 999 1014.4  25.2  24.8 999.0 99.0 99.00
2011 01 08 13 50 130  2.8  3.4  0.96  8.33  5.21 999 1014.8  25.8  25.0 999.0 99.0 99.00
2011 01 08 14 50 170  3.2  3.9  1.06  9.09  5.34 999 1014.9  26.3  25.2 999.0 99.0 99.00
2011 01 08 15 50 173  3.2  3.8  1.09  9.09  5.62 999 1014.7  26.2  25.4 999.0 99.0 99.00
2011 01 08 16 50 167  3.5  4.3  1.14  8.33  5.68 999 1013.9  26.1  25.5 999.0 99.0 99.00
2011 01 08 17 50 172  2.5  3.0  1.22 10.00  6.04 999 1013.3  26.1  25.6 999.0 99.0 99.00
2011 01 08 18 50 186  2.0  2.6  1.38 10.00  6.27 999 1013.0  26.6  25.6 999.0 99.0 99.00
2011 01 08 19 50 267  1.5  2.4  1.54 10.00  6.55 999 1013.0  25.4  25.6 999.0 99.0 99.00
2011 01 08 20 50 211  0.5  0.9  1.53  8.33  6.38 999 1013.4  25.9  25.6 999.0 99.0 99.00
