#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 08 13 23 30  85  6.7  7.7 99.00 99.00 99.00 999 1016.9  28.9 999.0 999.0 99.0 99.00
2017 08 13 23 40  84  6.6  7.5 99.00 99.00 99.00 999 1017.0  28.9 999.0 999.0 99.0 99.00
2017 08 13 23 50  88  6.9  8.4 99.00 99.00 99.00 999 1017.1  28.9 999.0 999.0 99.0 99.00
2017 08 14 00 00  90  7.5  9.1  0.80  3.50 99.00  73 1017.1  28.8  29.5 999.0 99.0 99.00
2017 08 14 00 10  90  8.0  9.3 99.00 99.00 99.00 999 1017.1  28.9 999.0 999.0 99.0 99.00
2017 08 14 00 20  91  7.8  9.4 99.00 99.00 99.00 999 1017.2  28.9 999.0 999.0 99.0 99.00
2017 08 14 00 30  89  7.6  9.0 99.00 99.00 99.00 999 1017.3  28.9 999.0 999.0 99.0 99.00
2017 08 14 00 40  88  7.6  8.8 99.00 99.00 99.00 999 1017.4  29.0 999.0 999.0 99.0 99.00
2017 08 14 00 50  88  7.0  8.2 99.00 99.00 99.00 999 1017.6  28.9 999.0 999.0 99.0 99.00
2017 08 14 01 00  87  7.2  8.7  0.80  3.60 99.00  69 1017.6  28.9  29.6 999.0 99.0 99.00
2017 08 14 01 10  87  7.2  8.5 99.00 99.00 99.00 999 1017.7  28.9 999.0 999.0 99.0 99.00
2017 08 14 01 20  88  7.5  9.0 99.00 99.00 99.00 999 1017.7  28.9 999.0 999.0 99.0 99.00
2017 08 14 01 30  86  7.5  8.6 99.00 99.00 99.00 999 1017.8  28.9 999.0 999.0 99.0 99.00
2017 08 14 01 40  85  7.3  8.6 99.00 99.00 99.00 999 1017.8  28.9 999.0 999.0 99.0 99.00
2017 08 14 01 50  86  7.5  9.2 99.00 99.00 99.00 999 1017.9  28.9 999.0 999.0 99.0 99.00
2017 08 14 02 00  85  8.3 10.0  0.90  3.60 99.00  63 1017.9  28.9  29.6 999.0 99.0 99.00
2017 08 14 02 10  92  7.9  9.1 99.00 99.00 99.00 999 1018.0  29.0 999.0 999.0 99.0 99.00
2017 08 14 02 20  92  7.7  8.8 99.00 99.00 99.00 999 1018.0  28.9 999.0 999.0 99.0 99.00
2017 08 14 02 30  91  8.0  9.7 99.00 99.00 99.00 999 1018.0  28.9 999.0 999.0 99.0 99.00
2017 08 14 02 40  89  7.7  9.1 99.00 99.00 99.00 999 1018.1  28.9 999.0 999.0 99.0 99.00
2017 08 14 02 50  89  7.6  9.3 99.00 99.00 99.00 999 1018.1  28.9 999.0 999.0 99.0 99.00
2017 08 14 03 00  88  7.5  9.0  0.90  3.80 99.00  71 1018.0  28.9  29.5 999.0 99.0 99.00
2017 08 14 03 10  89  7.7  8.8 99.00 99.00 99.00 999 1018.1  28.8 999.0 999.0 99.0 99.00
2017 08 14 03 20  88  8.2  9.6 99.00 99.00 99.00 999 1017.9  28.8 999.0 999.0 99.0 99.00
2017 08 14 03 30  92  8.2  9.7 99.00 99.00 99.00 999 1017.9  28.9 999.0 999.0 99.0 99.00
